WeekOfYear,RankThisWeek,RankKastWeek,Title,Studio,Revenue(USD),NumOfTheaters,ReleaseWeek
31,107,,Space Station 3-D (IMAX),Imax,1000,1,720
31,108,82,Raiders!: The Story of the Greatest Fan Film Ever Made,Drft.,888,2,7
31,109,,Hockney,FM,800,1,15
31,110,101,Minimalism: A Documentary About the Important Things,Gathr,792,1,10
31,111,109,Viktoria,BWP,767,1,11
31,112,,Fritz Lang's Destiny (2016 re-release),KL,722,1,7
31,113,114,Lucha Mexico,KL,490,1,3
31,114,119,Kamikaze '89,FM,466,2,9
31,115,,The Dying of the Light,FRun,409,1,14
31,116,103,How He Fell in Love,Orion,362,2,4
31,117,120,The Fallen Idol (2016 re-issue),Rialto,255,1,10
31,118,108,Indian Point,FRun,113,1,4
32,1,,Suicide Squad,WB,179104728,4255,1
32,2,1,Jason Bourne,Uni.,32456325,3524,2
32,3,2,Bad Moms,STX,23164463,3215,2
32,4,4,The Secret Life of Pets,Uni.,19083295,3417,5
32,5,3,Star Trek Beyond,Par.,15178585,3263,3
32,6,,Nine Lives (2016),EC,10050825,2264,1
32,7,6,Lights Out,WB (NL),9205566,2581,3
32,8,7,Nerve,LGF,8459601,2538,2
32,9,8,Ghostbusters (2016),Sony,7497066,2545,4
32,10,5,Ice Age: Collision Course,Fox,7433474,2738,3
32,11,9,Finding Dory,BV,3498419,1122,8
32,12,12,Cafe Society,LGF,2453375,631,4
32,13,10,Hillary's America: The Secret History of the Democratic Party,QF,1499525,672,4
32,14,11,The Legend of Tarzan,WB,1258664,648,6
32,15,14,Captain Fantastic,BST,928415,363,5
32,16,36,Indignation,RAtt.,609850,55,2
32,17,31,Don't Think Twice,TFA,539424,57,3
32,18,19,The BFG,BV,533767,234,6
32,19,15,Central Intelligence,WB (NL),532666,266,8
32,20,21,Hunt for the Wilderpeople,Orch.,529389,176,7
32,21,16,Absolutely Fabulous: The Movie,FoxS,518608,226,3
32,22,13,Mike and Dave Need Wedding Dates,Fox,466833,297,5
32,23,22,The Jungle Book (2016),BV,372302,200,17
32,24,25,A Beautiful Planet,Imax,339209,37,15
32,25,38,Captain America: Civil War,BV,338687,174,14
32,26,24,Train to Busan,WGUSA,338342,36,3
32,27,23,Independence Day: Resurgence,Fox,277005,165,7
32,28,17,The Infiltrator,BG,276746,148,4
32,29,18,The Purge: Election Year,Uni.,268275,207,6
32,30,26,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,209377,141,10
32,31,37,Gleason,ORF,181473,69,2
32,32,20,Dishoom,Eros,172492,113,2
32,33,29,The Angry Birds Movie,Sony,169593,154,12
32,34,30,Alice Through the Looking Glass,BV,160283,126,11
32,35,28,The Conjuring 2,WB (NL),145623,166,9
32,36,34,Vaxxed: From Cover-Up to Catastrophe,CLS,144831,95,19
32,37,33,Me Before You,WB (NL),109979,103,10
32,38,40,The Innocents,MBox,101614,49,6
32,39,32,Now You See Me 2,LG/S,89362,85,9
32,40,39,Equity,SPC,80955,4,2
32,41,41,Love & Friendship,RAtt.,63078,34,13
32,42,,Operation Chromite,CJ,61983,15,1
32,43,27,The Shallows,Sony,61823,69,7
32,44,47,Our Little Sister,SPC,49206,23,5
32,45,,Little Men (2016),Magn.,47286,2,1
32,46,43,Warcraft,Uni.,45895,22,9
32,47,44,The Music of Strangers,Orch.,39222,37,9
32,48,35,League of Gods,Sony,35901,38,2
32,49,42,The Lobster (US Release),A24,34823,27,13
32,50,80,Elevator to the Gallows (2016 re-issue),Rialto,29590,2,1
32,51,51,"Life, Animated",Orch.,27129,40,6
32,52,48,Tickled,Magn.,27067,15,8
32,53,52,Weiner,IFC,25623,14,12
32,54,46,Cold War 2,WGUSA,25462,4,5
32,55,55,Eat That Question: Frank Zappa in His Own Words,SPC,23408,19,7
32,56,56,Hieronymus Bosch: Touched by the Devil,KL,23232,4,4
32,57,45,Swiss Army Man,A24,23223,24,7
32,58,50,Our Kind of Traitor,RAtt.,20631,15,6
32,59,53,Maggie's Plan,SPC,18734,14,12
32,60,59,The Tenth Man,KL,18043,4,2
32,61,54,Born to Be Wild (IMAX),WB,15897,4,279
32,62,,Multiple Maniacs (2016 re-issue),Jan.,15500,1,1
32,63,64,Dark Horse (2016),SPC,14837,7,14
32,64,,Five Nights in Maine,FR,14697,10,1
32,65,57,The Land,IFC,13664,3,2
32,66,82,Norman Lear: Just Another Version of You,MBox,13490,6,5
32,67,61,Miss Sharon Jones,SM,13168,2,2
32,68,,Sweet Bean,KL,11724,4,21
32,69,,Our Little Sister (Canadian),Mon,11416,2,8
32,70,91,The Wailing (Goksung),WGUSA,11106,6,12
32,71,,Front Cover,Strand,9773,1,1
32,72,73,Wiener-Dog,IFC,9616,0,7
32,73,87,Under the Sea 3D,WB,9122,3,391
32,74,58,The Kind Words,Strand,8166,7,7
32,75,63,Don't Blink - Robert Frank,Ghop,7976,4,4
32,76,,Germans & Jews,FRun,7970,1,8
32,77,70,Dough,Men.,7065,2,26
32,78,71,Genius,RAtt.,6746,14,9
32,79,60,Phantom Boy,GK,6571,17,4
32,80,95,The Seventh Fire,FM,6481,3,3
32,81,84,Under the Sun (2016),Icar.,6446,3,5
32,82,,Neither Heaven Nor Earth,FM,5101,1,1
32,83,,Fireworks Wednesday,Ghop,5049,2,17
32,84,,Apparition Hill,LFlower,4152,1,1
32,85,79,The Meddler,SPC,4122,4,16
32,86,69,Neighbors 2: Sorority Rising,Uni.,3420,5,12
32,87,106,Kaili Blues,Ghop,2937,2,9
32,88,72,Microbe & Gasoline,Scre.,2873,2,6
32,89,108,Raiders!: The Story of the Greatest Fan Film Ever Made,Drft.,2599,5,8
32,90,,Cosmos,KL,2458,1,8
32,91,76,Summertime (2016),Strand,1907,2,3
32,92,75,The Witness,FR,1822,1,10
32,93,,Band of Outsiders (2016 re-issue),Rialto,1706,2,14
32,94,99,Hubble 3D,WB,1680,3,334
32,95,89,Last Cab to Darwin,FRun,1644,1,9
32,96,78,Nuts!,Cartuna,1596,5,7
32,97,86,"My Love, Don't Cross that River",FM,1008,1,8
32,98,102,Saturday's Warrior,Purd.,729,1,19
32,99,,Paths of the Soul,Icar.,725,1,13
32,100,62,Presenting Princess Shaw,Magn.,505,1,11
32,101,111,Viktoria,BWP,463,1,13
32,102,115,The Dying of the Light,FRun,453,1,16
32,103,,From Afar,Strand,451,1,9
32,104,92,On Meditation,KL,450,1,2
32,105,103,Aferim!,BWP,411,1,29
32,106,94,Sunset Song,Magn.,405,1,13
32,107,114,Kamikaze '89,FM,350,1,10
32,108,100,Island of Lemurs: Madagascar (IMAX),WB,339,2,123
32,109,101,Men Go To Battle,FM,309,1,5
32,110,,The Measure of a Man,KL,195,1,17
32,111,,Almost Holy,Orch.,116,1,12
32,112,,Deep Sea 3D (IMAX),WB,90,1,516
32,113,107,Space Station 3-D (IMAX),Imax,36,1,721
33,1,1,Suicide Squad,WB,62468607,4255,2
33,2,,Sausage Party,Sony,50001019,3103,1
33,3,,Pete's Dragon (2016),BV,31561269,3702,1
33,4,2,Jason Bourne,Uni.,19740940,3528,3
33,5,3,Bad Moms,STX,17721135,3188,3
33,6,4,The Secret Life of Pets,Uni.,13849955,2958,6
33,7,,Florence Foster Jenkins,Par.,10105743,1528,1
33,8,5,Star Trek Beyond,Par.,10051421,2577,4
33,9,6,Nine Lives (2016),EC,5603199,2264,2
33,10,7,Lights Out,WB (NL),4705558,1652,4
33,11,8,Nerve,LGF,4154670,1777,3
33,12,9,Ghostbusters (2016),Sony,3451432,1437,5
33,13,10,Ice Age: Collision Course,Fox,3255019,1548,4
33,14,11,Finding Dory,BV,2116104,631,9
33,15,,Anthropoid,BST,1784537,452,1
33,16,12,Cafe Society,LGF,1368479,455,5
33,17,,Rustom,Zee,1087419,133,1
33,18,16,Indignation,RAtt.,1067308,267,3
33,19,,Mohenjo Daro,UTV,991239,246,1
33,20,,Hell or High Water,LGF,877687,32,1
33,21,19,Central Intelligence,WB (NL),582563,295,9
33,22,14,The Legend of Tarzan,WB,550026,333,7
33,23,15,Captain Fantastic,BST,528779,175,6
33,24,13,Hillary's America: The Secret History of the Democratic Party,QF,528346,327,5
33,25,17,Don't Think Twice,TFA,526203,70,4
33,26,42,Operation Chromite,CJ,515991,114,2
33,27,18,The BFG,BV,473943,193,7
33,28,20,Hunt for the Wilderpeople,Orch.,348835,140,8
33,29,23,The Jungle Book (2016),BV,291457,186,18
33,30,25,Captain America: Civil War,BV,288182,162,15
33,31,24,A Beautiful Planet,Imax,284593,35,16
33,32,27,Independence Day: Resurgence,Fox,227623,156,8
33,33,26,Train to Busan,WGUSA,226956,28,4
33,34,39,Now You See Me 2,LG/S,199680,151,10
33,35,31,Gleason,ORF,194471,146,3
33,36,40,Equity,SPC,190994,30,3
33,37,21,Absolutely Fabulous: The Movie,FoxS,189233,91,4
33,38,22,Mike and Dave Need Wedding Dates,Fox,181913,139,6
33,39,43,The Shallows,Sony,165296,122,8
33,40,30,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,147930,117,11
33,41,33,The Angry Birds Movie,Sony,124954,109,13
33,42,29,The Purge: Election Year,Uni.,110945,116,7
33,43,28,The Infiltrator,BG,91873,39,5
33,44,45,Little Men (2016),Magn.,85962,11,2
33,45,34,Alice Through the Looking Glass,BV,84790,86,12
33,46,,The Fight Within,GVN,82056,103,1
33,47,35,The Conjuring 2,WB (NL),78288,81,10
33,48,36,Vaxxed: From Cover-Up to Catastrophe,CLS,65593,46,20
33,49,,My Best Friend's Wedding (2016),Sony,63287,37,1
33,50,38,The Innocents,MBox,49022,38,7
33,51,37,Me Before You,WB (NL),45013,51,11
33,52,44,Our Little Sister,SPC,42529,22,6
33,53,41,Love & Friendship,RAtt.,38088,23,14
33,54,55,Eat That Question: Frank Zappa in His Own Words,SPC,32224,29,8
33,55,49,The Lobster (US Release),A24,26204,10,14
33,56,47,The Music of Strangers,Orch.,20871,21,10
33,57,56,Hieronymus Bosch: Touched by the Devil,KL,20836,6,5
33,58,57,Swiss Army Man,A24,20169,16,8
33,59,68,Sweet Bean,KL,20097,4,22
33,60,,Disorder,IFC,18596,2,1
33,61,,Sudden Fear (2016 re-release),Cohen,18498,18,1
33,62,62,Multiple Maniacs (2016 re-issue),Jan.,17536,5,2
33,63,59,Maggie's Plan,SPC,17327,15,13
33,64,52,Tickled,Magn.,17186,17,9
33,65,58,Our Kind of Traitor,RAtt.,15878,8,7
33,66,67,Miss Sharon Jones,SM,15833,6,3
33,67,54,Cold War 2,WGUSA,15556,3,6
33,68,50,Elevator to the Gallows (2016 re-issue),Rialto,15447,1,2
33,69,63,Dark Horse (2016),SPC,13465,5,15
33,70,61,Born to Be Wild (IMAX),WB,13448,5,280
33,71,,My King (Mon roi),FM,10762,1,1
33,72,53,Weiner,IFC,9592,3,13
33,73,,The Lost Arcade,26 Aries,9522,1,1
33,74,71,Front Cover,Strand,9330,2,2
33,75,51,"Life, Animated",Orch.,9289,23,7
33,76,74,The Kind Words,Strand,8960,7,8
33,77,,The Black Dove,Indic.,8808,2,1
33,78,,This Last Lonely Place,Indic.,8505,2,1
33,79,65,The Land,IFC,8062,12,3
33,80,32,Dishoom,Eros,8052,113,3
33,81,78,Genius,RAtt.,7768,5,10
33,82,,Love Me True,Indic.,7387,2,1
33,83,73,Under the Sea 3D,WB,6974,5,392
33,84,69,Our Little Sister (Canadian),Mon,6898,1,10
33,85,70,The Wailing (Goksung),WGUSA,6832,5,13
33,86,72,Wiener-Dog,IFC,6404,7,8
33,87,,Ghost Team,Orch.,5837,10,1
33,88,60,The Tenth Man,KL,4176,3,3
33,89,84,Apparition Hill,LFlower,3534,1,2
33,90,82,Neither Heaven Nor Earth,FM,3513,3,2
33,91,100,Presenting Princess Shaw,Magn.,3489,2,12
33,92,46,Warcraft,Uni.,3270,9,10
33,93,81,Under the Sun (2016),Icar.,3088,3,6
33,94,80,The Seventh Fire,FM,2829,2,4
33,95,85,The Meddler,SPC,2797,3,17
33,96,48,League of Gods,Sony,2302,1,3
33,97,,Hot Water,Indic.,2118,2,8
33,98,,Hooligan Sparrow,TFC,2103,2,3
33,99,97,"My Love, Don't Cross that River",FM,1975,1,9
33,100,66,Norman Lear: Just Another Version of You,MBox,1912,2,6
33,101,109,Men Go To Battle,FM,1821,1,6
33,102,,When Two Worlds Collide,FRun,1714,1,-
33,103,83,Fireworks Wednesday,Ghop,1629,1,19
33,104,91,Summertime (2016),Strand,1412,3,4
33,105,92,The Witness,FR,1294,1,11
33,106,87,Kaili Blues,Ghop,1190,1,11
33,107,95,Last Cab to Darwin,FRun,1149,1,10
33,108,99,Paths of the Soul,Icar.,1027,1,14
33,109,64,Five Nights in Maine,FR,890,1,2
33,110,112,Deep Sea 3D (IMAX),WB,795,2,517
33,111,75,Don't Blink - Robert Frank,Ghop,656,1,5
33,112,108,Island of Lemurs: Madagascar (IMAX),WB,635,2,124
33,113,102,The Dying of the Light,FRun,570,1,18
33,114,106,Sunset Song,Magn.,448,1,14
33,115,96,Nuts!,Cartuna,447,1,8
33,116,89,Raiders!: The Story of the Greatest Fan Film Ever Made,Drft.,441,3,9
33,117,90,Cosmos,KL,338,1,9
33,118,,Legends from the Sky,HHF,291,1,28
33,119,94,Hubble 3D,WB,157,3,335
33,120,104,On Meditation,KL,71,2,3
34,1,1,Suicide Squad,WB,29199292,3924,3
34,2,2,Sausage Party,Sony,22342491,3103,2
34,3,,War Dogs,WB,20502687,3258,1
34,4,,Kubo and the Two Strings,Focus,17011378,3260,1
34,5,3,Pete's Dragon (2016),BV,15872109,3702,2
34,6,,Ben-Hur (2016),Par.,15022877,3084,1
34,7,5,Bad Moms,STX,11960807,2811,4
34,8,4,Jason Bourne,Uni.,11223950,2887,4
34,9,6,The Secret Life of Pets,Uni.,8508975,2404,7
34,10,7,Florence Foster Jenkins,Par.,6747552,1528,2
34,11,8,Star Trek Beyond,Par.,5698679,1966,5
34,12,20,Hell or High Water,LGF,3961412,472,2
34,13,10,Lights Out,WB (NL),2178075,942,5
34,14,9,Nine Lives (2016),EC,2084996,1364,3
34,15,11,Nerve,LGF,1675229,859,4
34,16,12,Ghostbusters (2016),Sony,1542187,788,6
34,17,14,Finding Dory,BV,1439481,450,10
34,18,13,Ice Age: Collision Course,Fox,1278439,782,5
34,19,15,Anthropoid,BST,838682,441,2
34,20,16,Cafe Society,LGF,740554,271,6
34,21,18,Indignation,RAtt.,740536,317,4
34,22,25,Don't Think Twice,TFA,546087,100,5
34,23,22,The Legend of Tarzan,WB,541367,338,8
34,24,27,The BFG,BV,501138,207,8
34,25,23,Captain Fantastic,BST,380621,153,7
34,26,21,Central Intelligence,WB (NL),358239,256,10
34,27,26,Operation Chromite,CJ,268191,47,3
34,28,28,Hunt for the Wilderpeople,Orch.,258345,125,9
34,29,19,Mohenjo Daro,UTV,243183,170,2
34,30,31,A Beautiful Planet,Imax,239691,34,17
34,31,,Happy Bhaag Jayegi,Eros,229394,78,1
34,32,38,Mike and Dave Need Wedding Dates,Fox,205474,112,7
34,33,24,Hillary's America: The Secret History of the Democratic Party,QF,199820,140,6
34,34,36,Equity,SPC,194257,43,4
34,35,,Kingsglaive: Final Fantasy: XV,VE,190306,24,1
34,36,29,The Jungle Book (2016),BV,182026,152,19
34,37,,"Lo and Behold, Reveries of the Connected World",Magn.,177625,41,1
34,38,32,Independence Day: Resurgence,Fox,172907,156,9
34,39,34,Now You See Me 2,LG/S,152411,126,11
34,40,33,Train to Busan,WGUSA,139417,21,5
34,41,30,Captain America: Civil War,BV,130199,117,16
34,42,39,The Shallows,Sony,104534,108,9
34,43,44,Little Men (2016),Magn.,99311,29,3
34,44,37,Absolutely Fabulous: The Movie,FoxS,92094,52,5
34,45,43,The Infiltrator,BG,90134,47,6
34,46,40,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,82746,85,12
34,47,48,Vaxxed: From Cover-Up to Catastrophe,CLS,58207,48,21
34,48,35,Gleason,ORF,55469,56,4
34,49,,A Tale of Love and Darkness,Focus,51207,2,1
34,50,,The People vs. Fritz Bauer,Cohen,51205,6,1
34,51,41,The Angry Birds Movie,Sony,44718,69,14
34,52,42,The Purge: Election Year,Uni.,42190,56,8
34,53,52,Our Little Sister,SPC,40994,33,7
34,54,47,The Conjuring 2,WB (NL),29678,42,11
34,55,,Sweet Sixteen (Xia You Qiao Mu),CL,29542,9,1
34,56,45,Alice Through the Looking Glass,BV,28096,44,13
34,57,53,Love & Friendship,RAtt.,25459,15,15
34,58,,Morris from America,A24,21848,2,1
34,59,54,Eat That Question: Frank Zappa in His Own Words,SPC,20381,22,9
34,60,56,The Music of Strangers,Orch.,19713,20,11
34,61,55,The Lobster (US Release),A24,17628,7,15
34,62,50,The Innocents,MBox,16582,18,8
34,63,66,Miss Sharon Jones,SM,16252,5,4
34,64,49,My Best Friend's Wedding (2016),Sony,13756,25,2
34,65,58,Swiss Army Man,A24,12704,16,9
34,66,71,My King (Mon roi),FM,12329,4,2
34,67,64,Tickled,Magn.,11830,13,10
34,68,,Spa Night,Strand,11262,1,1
34,69,57,Hieronymus Bosch: Touched by the Devil,KL,10380,5,6
34,70,,Ixcanul,KL,10252,1,20
34,71,70,Born to Be Wild (IMAX),WB,9412,4,281
34,72,60,Disorder,IFC,9285,3,2
34,73,63,Maggie's Plan,SPC,8984,15,14
34,75,46,The Fight Within,GVN,7896,4,2
34,74,72,Weiner,IFC,7896,1,14
34,76,59,Sweet Bean,KL,7478,4,23
34,77,98,"My Love, Don't Cross that River",FM,7473,4,10
34,78,65,Our Kind of Traitor,RAtt.,7426,9,8
34,79,92,Warcraft,Uni.,7100,7,11
34,80,75,"Life, Animated",Orch.,6661,10,8
34,81,83,Under the Sea 3D,WB,6488,3,393
34,82,,Never,Indic.,6102,2,1
34,83,61,Sudden Fear (2016 re-release),Cohen,5978,25,2
34,84,,Seed: The Untold Story,CEye,4955,2,-
34,85,101,When Two Worlds Collide,FRun,4816,1,1
34,86,,The Fits,Osci.,4757,5,11
34,87,86,Wiener-Dog,IFC,4545,3,9
34,88,76,The Kind Words,Strand,4215,3,9
34,89,74,Front Cover,Strand,3898,3,3
34,90,88,The Tenth Man,KL,3638,3,4
34,91,95,The Meddler,SPC,2918,5,18
34,92,82,Love Me True,Indic.,2674,1,2
34,93,79,The Land,IFC,2394,6,4
34,94,69,Dark Horse (2016),SPC,2387,2,16
34,95,93,Under the Sun (2016),Icar.,2070,3,7
34,96,77,The Black Dove,Indic.,2052,1,2
34,97,78,This Last Lonely Place,Indic.,1701,1,2
34,98,113,Sunset Song,Magn.,1683,2,15
34,99,104,The Witness,FR,1678,1,12
34,100,116,Cosmos,KL,1616,2,10
34,101,85,The Wailing (Goksung),WGUSA,1543,2,14
34,102,94,The Seventh Fire,FM,1389,2,5
34,103,119,On Meditation,KL,1342,2,4
34,104,,Viktoria,BWP,1238,3,16
34,105,,A Small Good Thing,KL,1196,2,1
34,106,100,Men Go To Battle,FM,901,3,7
34,107,96,Hot Water,Indic.,837,1,10
34,108,,The Student and Mr. Henri,Distrib.,761,1,1
34,109,114,Nuts!,Cartuna,738,2,9
34,110,103,Summertime (2016),Strand,725,3,5
34,111,,Down By Love,Distrib.,675,2,1
34,112,107,Paths of the Soul,Icar.,486,1,15
34,113,115,Raiders!: The Story of the Greatest Fan Film Ever Made,Drft.,428,2,10
34,114,111,Island of Lemurs: Madagascar (IMAX),WB,423,3,125
34,115,,Fritz Lang's Destiny (2016 re-release),KL,366,1,10
34,116,87,Ghost Team,Orch.,181,1,2
35,1,,Don't Breathe,SGem,35423952,3051,1
35,2,1,Suicide Squad,WB,16644689,3292,4
35,3,4,Kubo and the Two Strings,Focus,10850058,3279,2
35,4,2,Sausage Party,Sony,10802614,3135,3
35,5,5,Pete's Dragon (2016),BV,10318561,3244,3
35,6,,Mechanic: Resurrection,LG/S,10142786,2258,1
35,7,3,War Dogs,WB,10010273,3258,2
35,8,7,Bad Moms,STX,8093959,2565,5
35,9,8,Jason Bourne,Uni.,7043420,2445,5
35,10,6,Ben-Hur (2016),Par.,6485262,3084,2
35,11,9,The Secret Life of Pets,Uni.,5546485,2091,8
35,12,12,Hell or High Water,LGF,5312534,1181,3
35,13,10,Florence Foster Jenkins,Par.,4527624,1324,3
35,14,,Southside with You,RAtt.,3657393,813,1
35,15,11,Star Trek Beyond,Par.,3213273,1277,6
35,16,,Hands of Stone,Wein.,2417207,1524,1
35,17,17,Finding Dory,BV,952424,345,11
35,18,13,Lights Out,WB (NL),881827,603,6
35,19,,The Insanity of God,LifeWay,874789,531,-
35,20,,Greater,Ham,841227,340,1
35,21,16,Ghostbusters (2016),Sony,772006,434,7
35,22,,31,Saban,704090,538,1
35,23,18,Ice Age: Collision Course,Fox,699301,455,6
35,24,14,Nine Lives (2016),EC,688915,532,4
35,25,15,Nerve,LGF,670729,455,5
35,26,22,Don't Think Twice,TFA,617067,150,6
35,27,20,Cafe Society,LGF,512352,216,7
35,28,34,Equity,SPC,470046,255,5
35,29,24,The BFG,BV,425568,235,9
35,30,36,The Jungle Book (2016),BV,421393,352,20
35,31,23,The Legend of Tarzan,WB,411902,288,9
35,32,21,Indignation,RAtt.,359180,172,5
35,33,25,Captain Fantastic,BST,314245,122,8
35,34,42,The Shallows,Sony,286958,137,10
35,35,,Tunnel,WGUSA,277390,36,1
35,36,26,Central Intelligence,WB (NL),249652,206,11
35,37,30,A Beautiful Planet,Imax,223285,38,18
35,38,19,Anthropoid,BST,208106,124,3
35,39,28,Hunt for the Wilderpeople,Orch.,183519,100,10
35,40,37,"Lo and Behold, Reveries of the Connected World",Magn.,166446,51,2
35,41,49,A Tale of Love and Darkness,Focus,164460,26,2
35,42,41,Captain America: Civil War,BV,121770,93,17
35,43,32,Mike and Dave Need Wedding Dates,Fox,104029,94,8
35,44,27,Operation Chromite,CJ,92334,15,4
35,45,38,Independence Day: Resurgence,Fox,91566,112,10
35,46,40,Train to Busan,WGUSA,91240,19,6
35,47,33,Hillary's America: The Secret History of the Democratic Party,QF,88544,80,7
35,48,,Remember the Goal,5&2,80162,77,1
35,49,31,Happy Bhaag Jayegi,Eros,78449,78,2
35,50,43,Little Men (2016),Magn.,75961,37,4
35,51,35,Kingsglaive: Final Fantasy: XV,VE,61574,26,2
35,52,44,Absolutely Fabulous: The Movie,FoxS,59282,38,6
35,53,46,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,55421,73,13
35,54,45,The Infiltrator,BG,54531,29,7
35,55,,Mia Madre,MBox,52796,6,1
35,56,,The Hollars,SPC,50264,4,1
35,57,52,The Purge: Election Year,Uni.,41680,52,9
35,58,,Howards End (2016 Restoration),Cohen,41222,2,1
35,59,,Generation Found,Gathr,38779,22,-
35,60,50,The People vs. Fritz Bauer,Cohen,36175,8,2
35,61,70,Ixcanul,KL,35095,8,21
35,62,,The Intervention,Gold.,32919,17,1
35,63,47,Vaxxed: From Cover-Up to Catastrophe,CLS,30127,29,22
35,64,53,Our Little Sister,SPC,29275,16,8
35,65,60,The Music of Strangers,Orch.,23651,18,12
35,66,,Fatima,KL,23016,1,1
35,67,29,Mohenjo Daro,UTV,22329,22,3
35,68,63,Miss Sharon Jones,SM,21369,10,5
35,69,51,The Angry Birds Movie,Sony,21161,45,15
35,70,,Complete Unknown,IFC,20763,2,1
35,71,58,Morris from America,A24,20387,9,2
35,72,48,Gleason,ORF,17633,35,5
35,73,62,The Innocents,MBox,16689,13,9
35,74,56,Alice Through the Looking Glass,BV,15691,25,14
35,75,57,Love & Friendship,RAtt.,14588,20,16
35,76,68,Spa Night,Strand,13587,2,2
35,77,,Kate Plays Christine,Ghop,11129,1,1
35,78,65,Swiss Army Man,A24,9210,7,10
35,79,59,Eat That Question: Frank Zappa in His Own Words,SPC,8964,10,10
35,80,,In Order of Disappearance,Magn.,8739,2,1
35,81,66,My King (Mon roi),FM,8385,6,3
35,82,73,Maggie's Plan,SPC,7983,24,15
35,83,61,The Lobster (US Release),A24,7409,7,16
35,84,69,Hieronymus Bosch: Touched by the Devil,KL,7280,1,7
35,85,71,Born to Be Wild (IMAX),WB,6815,4,282
35,86,67,Tickled,Magn.,6812,10,11
35,87,78,Our Kind of Traitor,RAtt.,6012,5,9
35,88,80,"Life, Animated",Orch.,5738,60,9
35,89,,Elevator to the Gallows (2016 re-issue),Rialto,5737,1,4
35,90,72,Disorder,IFC,4844,4,3
35,91,76,Sweet Bean,KL,4544,2,24
35,92,74,Weiner,IFC,4445,1,15
35,93,100,Cosmos,KL,4168,1,11
35,94,79,Warcraft,Uni.,3595,8,12
35,95,81,Under the Sea 3D,WB,3365,3,394
35,96,55,Sweet Sixteen (Xia You Qiao Mu),CL,3351,2,2
35,97,,The Sea of Trees,A24,3276,2,1
35,98,75,The Fight Within,GVN,2963,1,3
35,99,85,When Two Worlds Collide,FRun,2766,1,2
35,100,77,"My Love, Don't Cross that River",FM,2760,2,11
35,101,95,Under the Sun (2016),Icar.,2739,1,8
35,102,,The Seasons in Quincy: Four Portraits of John Berger,Icar.,2414,1,-
35,103,82,Never,Indic.,2290,1,2
35,104,87,Wiener-Dog,IFC,2004,5,10
35,105,90,The Tenth Man,KL,1990,2,5
35,106,,Talent Has Hunger,FRun,1580,5,4
35,107,64,My Best Friend's Wedding (2016),Sony,1535,1,3
35,108,,Level Up,FB,1469,27,1
35,109,,Deep Sea 3D (IMAX),WB,1372,1,520
35,110,110,Summertime (2016),Strand,1099,3,6
35,111,,The Other Side,FM,987,1,10
35,112,101,The Wailing (Goksung),WGUSA,782,1,15
35,113,109,Nuts!,Cartuna,734,5,10
35,114,106,Men Go To Battle,FM,672,2,8
35,115,94,Dark Horse (2016),SPC,640,1,17
35,116,,Journey to the South Pacific,Imax,569,1,142
35,117,88,The Kind Words,Strand,301,1,10
35,118,,Kamikaze '89,FM,222,1,13
35,119,,Ingrid Bergman: In Her Own Words,Rialto,191,1,37
35,120,,Chevalier,Strand,142,1,11
35,121,,From Afar,Strand,126,1,12
35,122,107,Hot Water,Indic.,85,1,11
35,123,116,Ghost Team,Orch.,20,1,3
36,1,1,Don't Breathe,SGem,23199206,3051,2
36,2,2,Suicide Squad,WB,14340537,3292,5
36,3,3,Kubo and the Two Strings,Focus,9756244,2985,3
36,4,5,Pete's Dragon (2016),BV,9296714,3272,4
36,5,4,Sausage Party,Sony,7736455,2766,4
36,6,,The Light Between Oceans,BV,7611026,1500,1
36,7,7,War Dogs,WB,7261758,2848,3
36,8,12,Hell or High Water,LGF,7072101,1303,4
36,9,8,Bad Moms,STX,6909072,2306,6
36,10,6,Mechanic: Resurrection,LG/S,6803475,2258,2
36,11,9,Jason Bourne,Uni.,5810635,1976,6
36,12,11,The Secret Life of Pets,Uni.,5290285,2069,9
36,13,,No Manches Frida,PNT,5218782,362,1
36,14,15,Star Trek Beyond,Par.,3802305,1202,7
36,15,10,Ben-Hur (2016),Par.,3493155,2167,3
36,16,13,Florence Foster Jenkins,Par.,3488884,1341,4
36,17,17,Finding Dory,BV,3210008,2075,12
36,18,,Morgan,Fox,3093471,2020,1
36,19,14,Southside with You,RAtt.,2029881,897,2
36,20,16,Hands of Stone,Wein.,1961052,2011,2
36,21,21,Ghostbusters (2016),Sony,1528268,1091,8
